0,488,0,12,0
0.229242,487,1,12,0
0.41929,486,2,12,0
0.758166,485,3,12,0
0.916723,484,4,12,0
0.935945,483,5,12,0
0.972364,483,4,13,0
1.02972,482,5,13,0
1.14313,481,6,13,0
1.1694,480,7,13,0
1.17937,479,8,13,0
1.3476,478,9,13,0
1.419,477,10,13,0
1.47193,477,10,12,1
1.64492,476,11,12,1
2.02565,476,10,13,1
2.46526,476,10,12,2
2.47897,475,11,12,2
2.71769,474,12,12,2
2.81897,473,13,12,2
3.39881,472,14,12,2
3.56897,471,15,12,2
3.73163,470,16,12,2
3.74096,469,17,12,2
3.96291,468,18,12,2
4.00842,467,19,12,2
4.04612,467,19,11,3
4.08077,467,19,10,4
4.3202,466,20,10,4
4.74319,465,21,10,4
4.91019,464,22,10,4
4.93231,464,21,11,4
4.96086,463,22,11,4
5.41078,462,23,11,4
5.46826,461,24,11,4
5.49882,460,25,11,4
5.53735,459,26,11,4
5.58366,458,27,11,4
5.61968,457,28,11,4
5.7192,456,29,11,4
5.78286,456,29,10,5
5.78553,455,30,10,5
5.80966,454,31,10,5
6.14177,454,30,11,5
6.2126,453,31,11,5
6.27032,452,32,11,5
6.27388,452,31,12,5
6.33479,452,30,13,5
6.3688,451,31,13,5
6.45245,451,30,14,5
6.52893,450,31,14,5
6.60425,449,32,14,5
6.78125,448,33,14,5
6.81863,448,32,15,5
7.01132,447,33,15,5
7.04641,446,34,15,5
7.15859,446,34,14,6
7.19426,445,35,14,6
7.22851,444,36,14,6
7.88551,443,37,14,6
7.96254,442,38,14,6
8.26689,441,39,14,6
8.32314,441,39,13,7
8.84122,440,40,13,7
8.91562,439,41,13,7
8.96889,439,40,14,7
9.00101,438,41,14,7
9.02445,437,42,14,7
9.13626,437,41,15,7
9.44522,437,40,16,7
9.46129,437,39,17,7
9.52496,437,38,18,7
9.73691,436,39,18,7
9.74841,435,40,18,7
9.78515,434,41,18,7
9.85207,433,42,18,7
10.0289,432,43,18,7
10.0368,431,44,18,7
10.211,430,45,18,7
10.2583,429,46,18,7
10.5986,428,47,18,7
10.647,427,48,18,7
10.7507,426,49,18,7
10.7749,425,50,18,7
10.7993,425,49,19,7
10.9921,424,50,19,7
11.1284,423,51,19,7
11.1298,422,52,19,7
11.1829,421,53,19,7
11.2356,420,54,19,7
11.2476,420,53,20,7
11.9064,420,52,21,7
11.9967,419,53,21,7
12.0555,418,54,21,7
12.1179,417,55,21,7
12.2045,416,56,21,7
12.2283,415,57,21,7
12.2461,414,58,21,7
12.2972,414,57,22,7
12.3235,413,58,22,7
12.4327,412,59,22,7
12.5667,411,60,22,7
12.6315,411,59,23,7
