22.5,0
22.45,0
22.3974,1.01306e-16
22.3428,2.88292e-16
22.2868,5.50673e-16
22.2297,8.82233e-16
22.1719,1.2799e-15
22.1136,1.74306e-15
22.0549,2.27309e-15
21.9959,2.87303e-15
21.9368,3.5473e-15
21.8777,4.3016e-15
21.8186,5.14282e-15
21.7594,6.07894e-15
21.7004,7.11913e-15
21.6414,8.27366e-15
21.5825,9.55406e-15
21.5237,1.09731e-14
21.465,1.25451e-14
21.4064,1.42856e-14
21.3479,1.62121e-14
21.2896,1.83436e-14
21.2313,2.07013e-14
21.1732,2.33084e-14
21.1151,2.61906e-14
21.0571,2.93762e-14
20.9993,3.28962e-14
20.9415,3.6785e-14
20.8838,4.10802e-14
20.8262,4.58235e-14
20.7687,5.10606e-14
20.7113,5.68419e-14
20.6539,6.3223e-14
20.5966,7.02648e-14
20.5394,7.80348e-14
20.4823,8.66069e-14
20.4252,9.60626e-14
20.3682,1.06492e-13
20.3113,1.17993e-13
20.2545,1.30674e-13
20.1977,1.44657e-13
20.1409,1.6007e-13
20.0842,1.77061e-13
20.0276,1.95788e-13
19.971,2.16425e-13
19.9145,2.39167e-13
19.8581,2.64225e-13
19.8016,2.91832e-13
19.7453,3.22246e-13
19.689,3.55749e-13
19.6327,3.9265e-13
19.5765,4.33292e-13
19.5203,4.78051e-13
19.4642,5.2734e-13
19.4081,5.81612e-13
19.3521,6.41367e-13
19.2961,7.07156e-13
19.2402,7.79581e-13
19.1843,8.59307e-13
19.1284,9.47064e-13
19.0726,1.04366e-12
19.0168,1.14996e-12
18.9611,1.26696e-12
18.9054,1.3957e-12
18.8497,1.53737e-12
18.7941,1.69326e-12
18.7385,1.86477e-12
18.6829,2.05347e-12
18.6274,2.26107e-12
18.5719,2.48945e-12
18.5164,2.74066e-12
18.461,3.017e-12
18.4056,3.32094e-12
18.3503,3.65523e-12
18.2949,4.02288e-12
18.2396,4.42721e-12
18.1844,4.87185e-12
18.1292,5.36079e-12
18.074,5.89843e-12
18.0188,6.48959e-12
17.9636,7.13958e-12
17.9085,7.8542e-12
17.8535,8.63986e-12
17.7984,9.50357e-12
17.7434,1.04531e-11
17.6884,1.14968e-11
17.6334,1.26441e-11
17.5785,1.39052e-11
17.5235,1.52913e-11
17.4687,1.68148e-11
17.4138,1.84892e-11
17.359,2.03293e-11
17.3041,2.23516e-11
17.2494,2.45739e-11
17.1946,2.7016e-11
17.1399,2.96995e-11
17.0851,3.26482e-11
17.0305,3.58882e-11
16.9758,3.9448e-11
16.9211,4.33592e-11
16.8665,4.76564e-11
16.8119,5.23773e-11
16.7574,5.75638e-11
16.7028,6.32614e-11
16.6483,6.95205e-11
16.5938,7.6396e-11
16.5393,8.39485e-11
16.4848,9.22443e-11
16.4304,1.01357e-10
16.376,1.11365e-10
16.3216,1.22358e-10
16.2672,1.34431e-10
16.2128,1.47691e-10
16.1585,1.62253e-10
16.1042,1.78246e-10
16.0499,1.95809e-10
15.9956,2.15096e-10
15.9413,2.36276e-10
15.8871,2.59533e-10
15.8329,2.85071e-10
15.7787,3.13113e-10
15.7245,3.43904e-10
15.6703,3.77711e-10
15.6162,4.14831e-10
15.5621,4.55586e-10
15.508,5.00332e-10
15.4539,5.49458e-10
15.3998,6.03391e-10
15.3457,6.62601e-10
15.2917,7.27602e-10
15.2377,7.9896e-10
15.1837,8.77295e-10
15.1297,9.63286e-10
15.0757,1.05768e-09
15.0218,1.1613e-09
14.9678,1.27503e-09
14.9139,1.39987e-09
14.86,1.53691e-09
14.8061,1.68731e-09
14.7523,1.85239e-09
14.6984,2.03358e-09
14.6446,2.23245e-09
14.5907,2.4507e-09
14.5369,2.69024e-09
14.4831,2.95313e-09
14.4294,3.24164e-09
14.3756,3.55826e-09
14.3218,3.90573e-09
14.2681,4.28704e-09
14.2144,4.70548e-09
14.1607,5.16466e-09
14.107,5.66854e-09
14.0533,6.22147e-09
13.9997,6.82819e-09
13.946,7.49395e-09
13.8924,8.22446e-09
13.8388,9.02601e-09
