3.15883
3.11995
3.10318
3.09794
3.12377
3.06224
3.10971
3.15519
3.09275
3.1043
3.06778
3.0612
3.10292
3.06244
3.14024
3.13566
3.10391
3.07464
3.10565
3.07858
3.13565
3.11489
3.04472
3.10893
3.0594
3.11375
3.07589
3.07823
3.08801
3.10292
3.09924
3.08241
3.07075
3.08993
3.0751
3.09878
3.14331
3.06726
3.024
3.10059
3.1127
3.07499
3.10412
3.11004
3.07678
3.122
3.10808
3.06987
3.0689
3.1408
3.08697
3.10694
3.09293
3.07875
3.10833
3.08599
3.0734
3.10428
3.10923
3.11887
3.08983
3.12893
3.08614
3.10376
3.11015
3.09336
3.06929
3.09376
3.09327
3.1018
3.08098
3.09836
3.09178
3.10325
3.06703
3.13109
3.08108
3.07529
3.04481
3.08919
3.11259
3.12744
3.12526
3.05207
3.09751
3.10757
3.03646
3.07509
3.11302
3.14
3.07077
3.10063
3.11087
3.09413
3.07486
3.02923
3.08449
3.12865
3.07592
3.0975
